strategy_similarity_cluster_id,strategy_family,side,exit_family,strategies,sample_gt15_count,median_sample_size,best_median_net_pct,median_net_pct,median_p10_net_pct,best_robust_score,median_robust_score,median_stability_score,positive_stress_rate_pct,future_safety_pass_rate_pct,median_top_symbol_share_pct,best_strategy_id,best_sample_size,best_sample_tier,neighborhood_stability_score,source_cluster_strategies,source_cluster_best_strategy_id,source_cluster_best_robust_score
cluster_cfb5dcea72,message_context_breakout,long,breakeven_ratchet,138,138,273.0,16.1722332239151,16.1722332239151,-3.2241586595773697,0.0492303403049707,0.0492303403049707,0.745887925,100.0,100.0,2.93040293040293,v6_4ed430e5918e5ae54c,273,higher_confidence_watchlist,0.7560298507462686,138,v6_4ed430e5918e5ae54c,0.0492303403049707
cluster_8ef15258b5,contrarian_crash_fade,long,fixed_tp_sl,246,246,347.0,7.775840908288956,7.775840908288956,-2.2241588681936264,0.0398429660081863,0.0228429665744304,0.5949037,100.0,100.0,2.5936599423631126,v6_5d561594fb9e51b4d7,347,higher_confidence_watchlist,0.7547537313432836,503,v6_26b02ac53b92c2db1b,0.0418429663360118
cluster_8c53307066,message_context_breakout,long,breakeven_ratchet,137,137,273.0,15.25508463382721,15.25508463382721,-3.2241586595773697,0.0460203202396631,0.0460203202396631,0.734139375,100.0,100.0,2.93040293040293,v6_aa7aa6c862877107ef,273,higher_confidence_watchlist,0.751589552238806,137,v6_aa7aa6c862877107ef,0.0460203202396631
cluster_d098b96b64,contrarian_crash_fade,long,time_decay,531,531,420.0,13.772496581077576,5.639524757862091,-1.824158988893032,0.0482230609238147,0.0162458596858382,0.539603525,100.0,100.0,3.571428571428571,v6_f2c7656d1e3c80d268,420,higher_confidence_watchlist,0.7507388059701492,640,v6_f2c7656d1e3c80d268,0.0482230609238147
cluster_e0d04f3298,state_machine_runner,long,indicator_invalidation,198,198,954.0,14.99248594045639,14.99248594045639,-5.224158987402916,0.0611915219038724,0.0611915219038724,0.7186125999999999,100.0,100.0,6.079664570230608,v6_be88c5f7e6bac90993,954,higher_confidence_watchlist,0.7504776119402985,198,v6_be88c5f7e6bac90993,0.0611915219038724
cluster_be3128409b,cross_channel_continuation,long,breakeven_ratchet,208,208,392.0,16.544094681739807,9.100588411092758,-1.7241587862372398,0.0669249379962682,0.0286595830801129,0.6289165250000001,100.0,100.0,3.316326530612245,v6_2b5a4581d580ef0b8c,392,higher_confidence_watchlist,0.7504552238805969,208,v6_2b5a4581d580ef0b8c,0.0669249379962682
cluster_2974bb77c3,contrarian_crash_fade,long,time_decay,197,197,954.0,13.047921657562256,13.047921657562256,-4.224158823490143,0.0484236906677484,0.0484236906677484,0.7215622249999999,100.0,100.0,6.079664570230608,v6_3a1cb62ec2de565b27,954,higher_confidence_watchlist,0.7501044776119403,309,v6_3a1cb62ec2de565b27,0.0484236906677484
cluster_5a1bfb284e,premium_basis_overheat,long,time_decay,197,197,764.0,12.392345070838928,12.392345070838928,-4.224158823490143,0.0333007312774658,0.0333007312774658,0.677375375,100.0,100.0,4.057591623036649,v6_4ec271607854ac16bf,764,higher_confidence_watchlist,0.7497462686567165,307,v6_8d463f841b16fa58b6,0.0333007312774658
cluster_c2bfea91df,liquidity_filtered_momentum,long,failed_continuation,200,200,954.0,12.657669186592102,12.657669186592102,-3.2241586595773697,0.0372293661743402,0.0372293661743402,0.7083922749999999,100.0,100.0,6.079664570230608,v6_a25590c12bb89280dd,954,higher_confidence_watchlist,0.7495522388059701,491,v6_4e58403f555a9c81b9,0.061771650186181
cluster_a521654de3,premium_basis_overheat,long,partial_ladder,542,542,764.0,9.040310978889464,4.984559491276741,-2.2241588681936264,0.0371065746456384,0.0174887073621153,0.52954145,100.0,100.0,4.057591623036649,v6_784597caaf0089db06,764,higher_confidence_watchlist,0.7468582089552239,648,v6_40edf7a813cfd014e9,0.0371065746456384
cluster_9e022a1a44,state_machine_runner,long,time_decay,183,183,954.0,13.141006231307983,13.141006231307983,-4.224158823490143,0.0491793231010437,0.0491793231010437,0.723227125,100.0,100.0,6.079664570230608,v6_31efbacffaa2b5c887,954,higher_confidence_watchlist,0.7467089552238805,183,v6_31efbacffaa2b5c887,0.0491793231010437
cluster_9b3b280ee0,liquidity_filtered_momentum,long,time_decay,442,442,49.0,11.98177933692932,11.98177933692932,-2.624158933758736,0.0354637508779764,0.0354637508779764,0.64033015,100.0,100.0,12.244897959183673,v6_f3e74e95e1c8f9fa45,49,exploratory_watchlist,0.7466641791044777,622,v6_f3e74e95e1c8f9fa45,0.0354637508779764
cluster_a0aec4ba6c,oi_funding_continuation,long,breakeven_ratchet,168,168,111.0,21.36099636554718,18.15687119960785,-3.724158927798271,0.0958586414843797,0.0713803879988193,0.715141875,100.0,100.0,3.603603603603604,v6_217f2170774faf9ba9,111,higher_confidence_watchlist,0.7461567164179104,1885,v6_0c1db8a9f372c3bf4b,0.0958586414843797
cluster_17bd762891,freshness_strict_confirmation,long,runner_trail,661,661,28.0,16.282683610916138,11.197972297668455,-2.2241588681936264,0.0739756246596574,0.0336004264372587,0.5853854750000002,100.0,100.0,14.285714285714285,v6_1507d9353c90d52cbf,28,early_alpha,0.745589552238806,661,v6_1507d9353c90d52cbf,0.0739756246596574
cluster_40e419bbfd,contrarian_crash_fade,long,indicator_invalidation,194,194,954.0,15.032416582107544,15.032416582107544,-5.224158987402916,0.0606096613615751,0.0606096613615751,0.718303425,100.0,100.0,6.079664570230608,v6_cd0aad3741000786fb,954,higher_confidence_watchlist,0.7450149253731343,309,v6_cd0aad3741000786fb,0.0606096613615751
cluster_71a460deb0,state_machine_runner,long,partial_ladder,536,536,764.0,9.516467899084091,4.736439138650894,-2.2241588681936264,0.0350685635536909,0.0156144251406192,0.5284508250000001,100.0,100.0,4.057591623036649,v6_3500da78213a79c6c6,764,higher_confidence_watchlist,0.7437985074626866,661,v6_1bdd82dba704406243,0.0350685635536909
cluster_12425b2978,premium_basis_overheat,long,multi_tp_sl,316,316,764.0,8.650991320610046,7.275841385126114,-2.2241588681936264,0.0310147143959999,0.0211459713637828,0.5672872250000001,100.0,100.0,4.057591623036649,v6_72fe86e0c1a04427bd,764,higher_confidence_watchlist,0.7437089552238806,387,v6_589e2ba45518ee5e67,0.0310147143959999
cluster_003fe7fd58,state_machine_runner,long,time_decay,200,200,764.0,11.184663325548172,11.184663325548172,-4.224158823490143,0.0290738451689481,0.0290738451689481,0.653943625,100.0,100.0,4.057591623036649,v6_ecc694963975581c55,764,higher_confidence_watchlist,0.7433731343283582,327,v6_f7250e9adb8b3b730a,0.0290738451689481
cluster_485a54d785,state_machine_runner,long,partial_ladder,532,532,764.0,9.516467899084091,4.736439138650894,-2.2241588681936264,0.0353685635536909,0.0159144251406192,0.530556275,100.0,100.0,4.057591623036649,v6_2945aa61b3c23a7f8d,764,higher_confidence_watchlist,0.7426641791044776,664,v6_9c7760869621c2001e,0.0353685635536909
cluster_8cd20f8b08,contrarian_crash_fade,long,fixed_tp_sl,414,414,321.0,7.775840908288956,4.775841161608696,-2.2241588681936264,0.0333429675504565,0.0228429665744304,0.5336295999999999,100.0,100.0,3.4267912772585665,v6_db69738df486ac94be,321,higher_confidence_watchlist,0.7421716417910447,526,v6_591f1ac2198781805c,0.0333429675504565
cluster_b1f37a93ba,state_machine_runner,long,multi_tp_sl,316,316,764.0,8.876770734786987,7.275841385126114,-2.2241588681936264,0.0297192578673362,0.0212404759585857,0.56169275,100.0,100.0,4.057591623036649,v6_8bf21e427224af8a80,764,higher_confidence_watchlist,0.7418059701492538,403,v6_38ab28153b90925b59,0.0297192578673362
cluster_106b86b582,state_machine_runner,long,breakeven_ratchet,186,186,954.0,16.315671801567078,13.081276044249536,-3.724158927798271,0.067147915521264,0.0489197599604725,0.7142814499999999,100.0,100.0,6.079664570230608,v6_cebaf4cff40e6ed7ff,954,higher_confidence_watchlist,0.7417686567164179,186,v6_cebaf4cff40e6ed7ff,0.067147915521264
cluster_0206653ff0,state_machine_runner,long,time_decay,199,199,764.0,11.184663325548172,11.184663325548172,-4.224158823490143,0.0287738451689481,0.0287738451689481,0.6525147750000001,100.0,100.0,4.057591623036649,v6_fa14f44fd2bce32b5e,764,higher_confidence_watchlist,0.7413731343283582,328,v6_fa14f44fd2bce32b5e,0.0287738451689481
cluster_7ee1d4e920,liquidity_filtered_momentum,long,time_decay,202,202,954.0,10.279759764671326,10.279759764671326,-2.624158933758736,0.0307066823750734,0.0307066823750734,0.6734772499999999,100.0,100.0,6.079664570230608,v6_6d0d1e6d998d96ed7a,954,higher_confidence_watchlist,0.7412985074626866,492,v6_31f014710b7e16778c,0.0488793231010437
cluster_c720bc8545,state_machine_runner,long,time_decay,137,137,455.0,13.868565857410433,13.868565857410433,-4.224158823490143,0.038167504030466,0.038167504030466,0.7047634749999999,100.0,100.0,2.6373626373626373,v6_e092b5485c21b2fd30,455,higher_confidence_watchlist,0.7409701492537314,137,v6_e092b5485c21b2fd30,0.038167504030466
cluster_6ec24bc333,liquidity_filtered_momentum,long,indicator_invalidation,353,353,145.0,10.496475547552109,10.496475547552109,-3.2241586595773697,0.0293651884377002,0.0293651884377002,0.62816755,100.0,100.0,10.344827586206897,v6_3eca9819eb14157178,145,higher_confidence_watchlist,0.7408432835820894,353,v6_3eca9819eb14157178,0.0293651884377002
cluster_c31f80b12a,freshness_strict_confirmation,long,state_machine,226,226,489.0,14.348278939723969,8.622266352176666,-2.2241588681936264,0.0583417355090379,0.0250454556280374,0.6145304,100.0,100.0,4.4989775051124745,v6_03324fa09d4e8e0548,489,higher_confidence_watchlist,0.7399925373134327,226,v6_03324fa09d4e8e0548,0.0583417355090379
cluster_a8618ccc4b,state_machine_runner,long,failed_continuation,214,214,433.0,17.784789204597473,17.784789204597473,-5.224158987402916,0.0541276456743478,0.0541276456743478,0.705090975,100.0,100.0,13.394919168591224,v6_757ec1e3ce4a7fd280,433,higher_confidence_watchlist,0.7387388059701492,214,v6_757ec1e3ce4a7fd280,0.0541276456743478
cluster_1e19a51485,premium_basis_overheat,long,runner_trail,114,114,321.0,15.100090205669405,13.70009034872055,3.884091973304749,0.0817809810817241,0.0726809805214405,0.84714255,100.0,100.0,3.4267912772585665,v6_bac7412912c100cee2,321,higher_confidence_watchlist,0.7379029850746269,969,v6_4fcb9eb4b2b00b7dfd,0.0846784194886684
cluster_3a230e028b,freshness_strict_confirmation,long,time_decay,114,114,141.0,18.445730209350582,18.445730209350582,6.087090075016022,0.0953066144585609,0.0953066144585609,0.8776552000000001,100.0,100.0,3.546099290780142,v6_2e078d5e7379ffb44f,141,higher_confidence_watchlist,0.7377537313432836,114,v6_2e078d5e7379ffb44f,0.0953066144585609
cluster_f5de6029a3,state_machine_runner,long,multi_tp_sl,308,308,764.0,8.876770734786987,7.275841385126114,-2.2241588681936264,0.0294192578673362,0.0209404759585857,0.5611521500000001,100.0,100.0,4.057591623036649,v6_31ba023655f75d67a3,764,higher_confidence_watchlist,0.7373059701492537,396,v6_96192c9631be4d94b1,0.0294192578673362
cluster_e02c0b9bfe,liquidity_filtered_momentum,long,state_machine,204,204,954.0,11.665941774845123,10.440942645072935,-3.2241586595773697,0.0331583202332258,0.0288708232790231,0.6572542,100.0,100.0,6.079664570230608,v6_342988f0782333d62d,954,higher_confidence_watchlist,0.7362761194029851,499,v6_8c4abd71f6e1a934bb,0.0555254273563623
cluster_517adc752e,contrarian_crash_fade,long,multi_tp_sl,319,319,954.0,8.96933376789093,7.275841385126114,-2.2241588681936264,0.0339542678952217,0.0210540431201457,0.5757904249999999,100.0,100.0,6.079664570230608,v6_1c661bb79fd36c90f5,954,higher_confidence_watchlist,0.7355820895522388,393,v6_421c3905f6e566d7a4,0.0339542678952217
cluster_c769cf1ac2,premium_basis_overheat,long,failed_continuation,113,113,321.0,20.00238001346588,20.00238001346588,-2.010343223810196,0.0961617594540119,0.0961617594540119,0.8409435250000001,100.0,100.0,3.4267912772585665,v6_b0a2f3db55cb93618a,321,higher_confidence_watchlist,0.7355298507462686,969,v6_b0a2f3db55cb93618a,0.0961617594540119
cluster_47b72092e8,state_machine_runner,long,breakeven_ratchet,759,759,206.0,0.8085869252681732,0.8085869252681732,-0.993511825799942,0.0030882246334105,0.0030882246334105,0.477484775,100.0,100.0,2.4271844660194173,v6_14223a1d1d5a2c46fa,206,higher_confidence_watchlist,0.7353880597014926,844,v6_14223a1d1d5a2c46fa,0.0030882246334105
cluster_7b8dc9a106,oi_funding_continuation,long,time_decay,115,115,318.0,16.455386579036713,16.455386579036713,-4.224158823490143,0.0768803935945034,0.0768803935945034,0.7624895749999999,100.0,100.0,3.459119496855346,v6_255d34829b8f4ce0ec,318,higher_confidence_watchlist,0.735320895522388,115,v6_255d34829b8f4ce0ec,0.0768803935945034
cluster_15c7781bb1,contrarian_crash_fade,long,multi_tp_sl,530,530,321.0,11.775840818881989,7.275841385126114,-2.2241588681936264,0.0468119123905897,0.0148487165153026,0.50626885,100.0,100.0,3.4267912772585665,v6_5aaa1d605a45c70b86,321,higher_confidence_watchlist,0.7347388059701492,641,v6_5aaa1d605a45c70b86,0.0468119123905897
cluster_845bdc4adc,state_machine_runner,long,fixed_tp_sl,373,373,456.0,4.775841161608696,4.775841161608696,-5.224158987402916,0.0230367547377943,0.0114891976818442,0.5153672,100.0,100.0,2.850877192982456,v6_f3fdd406a0a3038171,456,higher_confidence_watchlist,0.7343432835820896,462,v6_fab0c038a6a6e42c50,0.0230367547377943
cluster_3b1a9d2be5,contrarian_crash_fade,long,partial_ladder,532,532,954.0,9.32408571243286,5.296811833977699,-2.2241588681936264,0.0409765403181314,0.0201677167251706,0.542149675,100.0,100.0,6.079664570230608,v6_c5c24b9cfe7c2fe2fc,954,higher_confidence_watchlist,0.733731343283582,645,v6_ad84f9c49cf5f47784,0.0409765403181314
cluster_6b71d39134,state_machine_runner,long,breakeven_ratchet,753,753,186.0,1.0526977479457855,1.0526977479457855,-1.363468915224075,0.0034952647525817,0.0034952647525817,0.4759578000000001,100.0,100.0,2.6881720430107525,v6_8106cb9a8c41dfb0e8,186,higher_confidence_watchlist,0.7305298507462686,837,v6_5ce75e75efb7d471c9,0.0041018463212996
cluster_414315d906,liquidity_filtered_momentum,long,partial_ladder,353,353,297.0,7.06523135304451,5.2452318370342255,-3.2241586595773697,0.0173558337569236,0.0109858354508876,0.5130997,100.0,100.0,2.6936026936026933,v6_36602d10e7bbf15209,297,higher_confidence_watchlist,0.7305149253731342,1091,v6_d9d4e1637811e67347,0.0321057168722152
cluster_5e5279eebc,premium_basis_overheat,long,breakeven_ratchet,110,110,321.0,20.179131627082825,20.179131627082825,4.213728755712509,0.1032815521538257,0.1032815521538257,0.8921219250000001,100.0,100.0,3.4267912772585665,v6_28d858af6439dc2b01,321,higher_confidence_watchlist,0.7301567164179104,970,v6_28d858af6439dc2b01,0.1032815521538257
cluster_d5ec42d2e1,contrarian_crash_fade,long,breakeven_ratchet,540,540,341.0,10.565640777349472,10.565640777349472,-5.224158987402916,0.0239072657585144,0.0239072657585144,0.5783929749999999,100.0,100.0,17.008797653958943,v6_cb9aa20d2a05ea60ca,341,higher_confidence_watchlist,0.7295746268656715,648,v6_cb9aa20d2a05ea60ca,0.0239072657585144
cluster_cb81fe5d7b,premium_basis_overheat,long,state_machine,110,110,321.0,15.960444509983065,14.735445380210876,4.101445898413658,0.0852174813866615,0.0772549844354391,0.85931585,100.0,100.0,3.4267912772585665,v6_3b209ada5128e04308,321,higher_confidence_watchlist,0.7274701492537313,961,v6_bb5a10b92455024a2a,0.0883563700139522
cluster_58296cd4fa,state_machine_runner,long,state_machine,184,184,954.0,13.39646577835083,11.85646429657936,-5.224158987402916,0.0558254273563623,0.0473554221868515,0.671209925,100.0,100.0,6.079664570230608,v6_b58c2811be53a311fb,954,higher_confidence_watchlist,0.7270522388059703,184,v6_b58c2811be53a311fb,0.0558254273563623
cluster_7a0a6396e7,oi_funding_continuation,long,runner_trail,223,223,28.0,17.98195242881775,15.581953525543211,-5.224158987402916,0.04842798571527,0.0399643603771925,0.621467175,100.0,100.0,7.142857142857142,v6_a3a2f221e6d48bcd01,28,early_alpha,0.7263059701492536,223,v6_a3a2f221e6d48bcd01,0.04842798571527
cluster_cc2f92ad1b,state_machine_runner,long,fixed_tp_sl,244,244,764.0,7.775840908288956,4.775841161608696,-2.2241588681936264,0.0232453867778182,0.0231429665744304,0.559009025,100.0,100.0,4.057591623036649,v6_e1553031476cc62550,764,higher_confidence_watchlist,0.7249776119402985,332,v6_813f4834891365c370,0.0232453867778182
cluster_a249da6825,oi_funding_continuation,long,state_machine,883,883,30.0,12.231392413377762,10.621392726898192,-5.224158987402916,0.0522384612441062,0.0433834629684686,0.57532035,100.0,100.0,26.666666666666668,v6_d3e15c7e26ee5698c2,30,exploratory_watchlist,0.7247835820895522,883,v6_d3e15c7e26ee5698c2,0.0522384612441062
cluster_561d5c8c79,premium_basis_overheat,long,indicator_invalidation,108,108,321.0,18.546868860721588,18.546868860721588,3.858697786927223,0.0950864667028188,0.0950864667028188,0.8858094000000001,100.0,100.0,3.4267912772585665,v6_247669ac1f1496c94a,321,higher_confidence_watchlist,0.723634328358209,642,v6_ef65d121e8a0c33a26,0.0950864667028188
cluster_7aacd4d6ef,premium_basis_overheat,long,fixed_tp_sl,239,239,764.0,7.775840908288956,4.775841161608696,-2.2241588681936264,0.0232686552390456,0.0231429665744304,0.557861775,100.0,100.0,4.057591623036649,v6_fe8979bb008d6ab279,764,higher_confidence_watchlist,0.7233731343283583,315,v6_56365d98c8351c0f6d,0.0232686552390456
cluster_487359610f,contrarian_crash_fade,long,partial_ladder,524,524,420.0,7.506413757801056,5.140414088964462,-2.2241588681936264,0.0311573149591684,0.0173529229158163,0.494658125,100.0,100.0,3.571428571428571,v6_01850bef24c0f6ad32,420,higher_confidence_watchlist,0.7231716417910448,637,v6_01850bef24c0f6ad32,0.0311573149591684
cluster_ed1ba0ead6,liquidity_filtered_momentum,long,time_decay,438,438,57.0,10.618220269680023,10.618220269680023,-2.624158933758736,0.0305312941426038,0.0305312941426038,0.5679372999999999,100.0,100.0,10.526315789473683,v6_c0021bd34fece18a44,57,validated_watchlist,0.7226194029850748,438,v6_c0021bd34fece18a44,0.0305312941426038
cluster_f647eb04d1,premium_basis_overheat,long,time_decay,127,127,106.0,17.093954980373383,17.093954980373383,-4.224158823490143,0.0755621534287929,0.0755621534287929,0.7441417749999999,100.0,100.0,4.716981132075472,v6_7b97f0a43867f5bc50,106,higher_confidence_watchlist,0.7224402985074627,127,v6_7b97f0a43867f5bc50,0.0755621534287929
cluster_eda73bb2ee,state_machine_runner,long,fixed_tp_sl,234,234,764.0,7.775840908288956,4.775841161608696,-2.2241588681936264,0.0229453867778182,0.0228429665744304,0.556801575,100.0,100.0,4.057591623036649,v6_0426443e6aee3e568e,764,higher_confidence_watchlist,0.7220074626865671,322,v6_950daa72184e34be30,0.0229453867778182
cluster_c003fb3955,oi_funding_continuation,long,failed_continuation,132,132,764.0,14.332500100135803,14.332500100135803,-5.224158987402916,0.0500365020662546,0.0500365020662546,0.698456925,100.0,100.0,4.057591623036649,v6_de60cf27e5029c6a89,764,higher_confidence_watchlist,0.7202611940298508,661,v6_de60cf27e5029c6a89,0.0500365020662546
cluster_223a2a6a17,premium_basis_overheat,long,state_machine,185,185,202.0,15.837454795837402,11.814184486865996,-2.281800657510757,0.071948478141427,0.0359171690994501,0.6431469500000002,100.0,100.0,4.455445544554455,v6_5212fa99409f970009,202,higher_confidence_watchlist,0.7200970149253731,185,v6_5212fa99409f970009,0.071948478141427
cluster_f6fe85dd50,oi_funding_continuation,long,time_decay,164,164,392.0,15.473392605781555,9.125888347625732,-1.824158988893032,0.0699561027765274,0.0286081322500109,0.6380795000000001,100.0,100.0,3.316326530612245,v6_ea90c64a2869ff5f53,392,higher_confidence_watchlist,0.720089552238806,164,v6_ea90c64a2869ff5f53,0.0699561027765274
cluster_f25a95ebe4,oi_funding_continuation,long,breakeven_ratchet,131,131,764.0,14.491167664527891,14.491167664527891,-5.224158987402916,0.052337811461091,0.052337811461091,0.703608825,100.0,100.0,4.057591623036649,v6_f95edcaced766f10cb,764,higher_confidence_watchlist,0.7194253731343284,663,v6_043741d443ad66e4bd,0.052337811461091
cluster_0eeb26dc06,oi_funding_continuation,long,breakeven_ratchet,130,130,764.0,14.491167664527891,14.491167664527891,-5.224158987402916,0.052037811461091,0.052037811461091,0.702658525,100.0,100.0,4.057591623036649,v6_24f54b89238602f69c,764,higher_confidence_watchlist,0.7180074626865671,663,v6_8d3ebec704c367f8d5,0.052037811461091
