paper_id,strategy_id,symbol,side,open_time_ms,entry_ts_ms,exit_ts_ms,entry_price,exit_price,return_pct,pnl_usdt,exit_reason
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BELUSDT,long,1775658600000,1775658900000,1775745240000,0.1014507,0.099650145,-1.8548058,-1.391104370355606,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BLESSUSDT,long,1775313600000,1775313900000,1775391720000,0.0053286627,0.0053278147,2.0166917,1.5125187635421753,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BLESSUSDT,long,1775469900000,1775470200000,1775556540000,0.0057228594,0.0056041963,-2.1534905,-1.6151179075241089,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BLESSUSDT,long,1775472300000,1775472600000,1775558940000,0.0057398686,0.005545226,-3.4710631,-2.6032973527908325,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BOMEUSDT,long,1776276300000,1776276600000,1776319740000,0.0004408203,0.00048422973,9.338217,7.003662586212158,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BOMEUSDT,long,1776345600000,1776345900000,1776368520000,0.0004970484,0.00057931023,14.338549,10.75391149520874,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BOMEUSDT,long,1776346200000,1776346500000,1776368520000,0.00049294636,0.00057931023,15.163942,11.3729567527771,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BRETTUSDT,long,1776348000000,1776348300000,1776402480000,0.0074877418,0.0076376996,3.4360304,2.5770227909088135,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BRETTUSDT,long,1776348600000,1776348900000,1776402480000,0.007466731,0.0076376996,3.7273126,2.79548442363739,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BRETTUSDT,long,1776357600000,1776357900000,1776444240000,0.0078369165,0.007924035,1.0316504,0.7737378180027008,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BROCCOLIF3BUSDT,long,1775608800000,1775609100000,1775695440000,0.0036938458,0.003732133,0.95651287,0.7173846513032913,time
