strategy_id,strategy_family,channel,event_type,side,entry_timing,exit_family,horizon_min,sample_size,sample_tier,median_net_pct,p10_net_pct,stress_fee_slippage_median_net_pct,stress_latency_median_net_pct,walk_forward_positive_rate_pct,top_symbol_share_pct,robust_score,stability_score,baseline_lift_median_pct,strategy_similarity_cluster_id,future_safety_pass,decision
v6_dec1507aeb76110848,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_f4af1fdfce6a5f27f7,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_c050da46e452e184d4,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_2902e7cdf8eee52c9a,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_fe2bee73f20d8a8978,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_41df5cb6034ae8c3fb,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_8fd826cbd2d6f0d7f1,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_b72b26db57323975d2,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_5ceed8ca4310bbdeb8,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_1bc3260bfbf86bd4c8,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_2c53f736726816f9a1,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_51e4003f503c0f128c,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_b96711f667812c5ad9,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_c05913bf3894fc6bc6,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_eb7b8801c7c3056055,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_d2f5c1f343426fba56,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_4d1456086b180401c6,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_8c5e8717d2ea8f0c5d,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_ba0820f8cd2b4a65f7,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_0b4147a4aa3e51c8b3,freshness_strict_confirmation,ANY,crash,short,5m,time_decay,240,22,early_alpha,23.300617933273315,-4.224158823490143,23.032301664352417,23.15061986446381,0.0,36.36363636363637,0.0700524135687134,0.623021175,23.752347379922867,cluster_0fb3816fe7,True,watchlist
v6_f468dea25e7faf1bcd,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_d54657ab4d233bc172,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_f99e0b972230177b64,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_cc98a1e33a315fc330,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_bcb3ea3c993ba6702d,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_d59ac7b258010d14ae,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_ff76d4c21acb09b07b,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_12d3f680e30cefd7ec,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_44382982f34c250479,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_7df998b1f8ca6416da,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_f4303e9bfb9c84f288,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,23.294341564178467,14.810827374458311,23.02602380514145,23.14434200525284,100.0,33.33333333333333,0.1291272972822189,0.8457775749999998,23.746071010828018,cluster_31a30bceac,True,promote_to_round2_candidate
v6_c092b5ae27705bd211,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_b28addf7668668e894,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_6dfffe5cc26fb6d03c,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_32a4ef052f597ebc4a,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_6518af30225f93bd76,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_06b8a2cb096d216b8d,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_22b0d4e14e6dfe7e82,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_d37a54616d1a046d01,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_dd534be5374b7bdb65,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_19ac4cf2c04d05c5b4,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_099b2b1e9bb5efe7e9,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_a3ee30d6c7359bb091,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_317fbffc8cb0d9ad95,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_f8c531e7a6c053151c,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_8ad0ba765f663c7109,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_6f2a3a0afcdd08b390,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,23.10439646244049,14.898772537708282,22.836078703403476,22.954396903514866,100.0,33.33333333333333,0.128809628367424,0.8457993999999999,23.556125909090042,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_92994a1cc28e0002cd,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_451bd9320c554bed32,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_988a9d7af05892b6db,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_50a8f0babfcf72b192,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_b63d2557d6f4646b51,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_bf50cb0d94187b81e6,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_3c7fe3639abeff9ce5,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_9a8f6d4e6ffacee5fc,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_fc4f496b87efc506af,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_dbb33435c53b5a42cf,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_866d1626d1335d64aa,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_90778870796f336efc,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_f96547f73a3b188da3,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_cc87f8a8a0142e244b,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_458ceb61faa189ba2e,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_2afa5e9b3416a0e98b,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_619b164c9c8114f09c,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.404396533966064,14.198772609233856,22.136078774929047,22.25439697504044,100.0,33.33333333333333,0.1242596288323402,0.8452840749999999,22.856125980615616,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_8e501c5e8f1597677c,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_627057b2e2e548db3e,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_80543422546a31f28a,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_66edf1f791385692ae,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_b0d55134845d9bd172,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_1c72ab985b3a445575,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_0dbb547ce75bc6a323,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_4e895504e9f6cba90b,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_a31d7371ae0b366f6a,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_732f77335455b5f369,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_dd9a77107381d33fa1,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_2b68b5e6e0216843cc,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_7296edc37df5594c42,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_04bb9def36bc4d5b4f,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_6a94c1f002d14519e4,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,46,exploratory_watchlist,22.20372557640076,10.827375203371048,21.93540781736374,22.053726017475128,100.0,19.565217391304348,0.1218739530622959,0.8595559749999999,22.655455023050312,cluster_f8691e9238,True,promote_to_round2_candidate
v6_013362b790a3286fe2,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_85aad8e049ecaea226,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_08cd402ef34a82ab8c,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_322e864f87bf664ea9,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_861e86c8c679b78cb8,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_0d32f4a8bba89f9c43,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_3186b647a78da18cea,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_f118e8cb25f4da7ddd,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_a2bb19b000e2660e2f,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_ffc50b6f5794d8ad3a,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_81c7eb528348cd9434,freshness_strict_confirmation,ANY,pump,long,30s,state_machine,240,27,early_alpha,22.19439595937729,13.98877203464508,21.92607820034027,22.04439640045166,100.0,33.33333333333333,0.1228946250975132,0.845218175,22.64612540602684,cluster_2f7c657c16,True,promote_to_round2_candidate
v6_2a7c17c344b3ed4dd6,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,22.06934243440628,13.585826754570007,21.801024675369263,21.91934287548065,100.0,33.33333333333333,0.1211647984683513,0.845138775,22.521071881055832,cluster_31a30bceac,True,promote_to_round2_candidate
v6_ad42f63f31ec13c6f8,freshness_strict_confirmation,ANY,ANY,long,30s,state_machine,240,27,early_alpha,22.06934243440628,13.585826754570007,21.801024675369263,21.91934287548065,100.0,33.33333333333333,0.1211647984683513,0.845138775,22.521071881055832,cluster_31a30bceac,True,promote_to_round2_candidate
