strategy_id,strategy_family,channel,event_type,side,entry_timing,exit_family,horizon_min,sample_size,sample_tier,median_net_pct,p10_net_pct,stress_fee_slippage_median_net_pct,stress_latency_median_net_pct,walk_forward_positive_rate_pct,top_symbol_share_pct,robust_score,stability_score,baseline_lift_median_pct,strategy_similarity_cluster_id,future_safety_pass,decision
v6_368f35ec4e327db4ed,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_a32d72d0bc255726c5,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_d7bfdff67b68b31838,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_b08adb882179f4d5ca,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_69efaa2c3cc5e8b37b,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_a28891fae3c403c101,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_e154a100e9b467f02b,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_dcc8b11cc59c6dc597,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_31790dd2e5d11ede3a,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_2bdc7a62f2c8bb4e51,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_3e6837c2c17a93b652,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_e35d36fa893f7ff3de,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_868eaa75732f9f2855,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_95171fb49c20dbe1e9,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_c738343763d549e00d,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_57199e812e0b2732b4,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_a935a21276e78eedf7,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_2099c4ec0971f9b2fd,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_ea82e908524724e41e,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_96f1ab8e10bcb3e1ce,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_017f59d456fdadbfd1,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_506dc59f77ac26c6cc,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_57ca900b7f80589f3e,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_a7ada7f547d8498a1d,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_259319094b8e91f311,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_a72c95a42a247f7903,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_92392dcb6f7ec08067,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_d87a8efccb35001902,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_23c1f3d49211929453,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
